telemetry_id,timestamp,vehicle_id,speed_kmh,accel_m_s2,event,lat,lon,heading_deg
T013816,2025-09-22T04:21:00,V005,83.75,0.414,normal,52.38252,4.916587,45.79
T013817,2025-09-22T04:21:30,V005,79.79,0.426,normal,52.382663,4.916616,44.32
T013818,2025-09-22T04:22:00,V005,47.39,-0.652,normal,52.382728,4.916866,43.93
T013819,2025-09-22T04:22:30,V005,63.09,-0.08,normal,52.382832,4.916916,41.55
T013820,2025-09-22T04:23:00,V005,70.8,0.592,normal,52.383004,4.916977,47.68
T013821,2025-09-22T04:23:30,V005,53.24,-1.088,normal,52.382895,4.917037,49.34
T013822,2025-09-22T04:24:00,V005,70.58,0.187,normal,52.383136,4.917093,51.79
T013823,2025-09-22T04:24:30,V005,44.89,0.146,normal,52.383164,4.917288,48.41
T013824,2025-09-22T04:25:00,V005,57.11,-0.556,normal,52.383311,4.917452,47.72
T013825,2025-09-22T04:25:30,V005,79.11,0.282,normal,52.38341,4.917418,50.01
T013826,2025-09-22T04:26:00,V005,65.79,0.022,normal,52.3835,4.917511,50.98
T013827,2025-09-22T04:26:30,V005,69.87,-0.006,normal,52.383671,4.917715,59.37
T013828,2025-09-22T04:27:00,V005,45.54,-2.375,hard_brake,52.383739,4.917565,61.64
T013829,2025-09-22T04:27:30,V005,57.25,-0.052,normal,52.383897,4.917647,59.84
T013830,2025-09-22T04:28:00,V005,73.05,-0.089,normal,52.383977,4.917748,60.01
T013831,2025-09-22T04:28:30,V005,82.75,-0.2,normal,52.383934,4.917926,61.3
T013832,2025-09-22T04:29:00,V005,71.18,0.095,normal,52.383872,4.918042,64.5
T013833,2025-09-22T04:29:30,V005,56.63,-0.375,normal,52.38397,4.918143,57.19
T013834,2025-09-22T04:30:00,V005,81.35,1.043,normal,52.383944,4.918176,54.64
T013835,2025-09-22T04:30:30,V005,69.42,-0.473,normal,52.384047,4.918274,55.68
T013836,2025-09-22T04:31:00,V005,48.05,0.267,normal,52.384006,4.91838,48.74
T013837,2025-09-22T04:31:30,V005,61.56,-0.512,normal,52.384175,4.918652,52.43
T013838,2025-09-22T04:32:00,V005,61.76,1.668,normal,52.384377,4.918627,52.85
T013839,2025-09-22T04:32:30,V005,65.11,-0.365,normal,52.384495,4.918566,52.5
T013840,2025-09-22T04:33:00,V005,44.99,0.923,normal,52.384532,4.918561,48.28
T013841,2025-09-22T04:33:30,V005,31.76,-3.984,hard_brake,52.384571,4.918588,53.28
T013842,2025-09-22T04:34:00,V005,61.81,0.413,lane_change,52.384659,4.918686,49.46
T013843,2025-09-22T04:34:30,V005,51.54,0.009,normal,52.3849,4.918888,52.94
T013844,2025-09-22T04:35:00,V005,56.33,0.171,normal,52.384976,4.918981,59.74
T013845,2025-09-22T04:35:30,V005,45.93,-3.105,hard_brake,52.385116,4.918986,65.09
T013846,2025-09-22T04:36:00,V005,52.97,0.366,normal,52.385087,4.918897,65.94
T013847,2025-09-22T04:36:30,V005,67.27,0.301,normal,52.385137,4.918968,65.27
T013848,2025-09-22T04:37:00,V005,68.44,-0.068,normal,52.385345,4.919196,68.15
T013849,2025-09-22T04:37:30,V005,51.54,0.054,normal,52.385576,4.91922,67.94
T013850,2025-09-22T04:38:00,V005,54.5,0.063,normal,52.385517,4.919295,68.97
T013851,2025-09-22T04:38:30,V005,64.49,0.01,normal,52.385569,4.919499,65.46
T013852,2025-09-22T04:39:00,V005,66.9,-0.066,normal,52.385731,4.919378,68.16
T013853,2025-09-22T04:39:30,V005,50.16,0.244,normal,52.385903,4.919436,66.23
T013854,2025-09-22T04:40:00,V005,70.96,-0.164,normal,52.385937,4.919569,70.51
T013855,2025-09-22T04:40:30,V005,70.88,0.494,normal,52.385988,4.9196,66.79
T013856,2025-09-22T04:41:00,V005,61.97,0.669,normal,52.385984,4.919684,65.32
T013857,2025-09-22T04:41:30,V005,53.79,-0.141,normal,52.385884,4.919795,64.72
T013858,2025-09-22T04:42:00,V005,68.93,0.28,normal,52.385912,4.919913,62.99
T013859,2025-09-22T04:42:30,V005,58.37,-0.162,normal,52.38601,4.920168,61.41
T013860,2025-09-22T04:43:00,V005,66.07,-0.327,normal,52.38591,4.920213,61.76
T013861,2025-09-22T04:43:30,V005,79.48,-0.288,normal,52.386236,4.920324,59.97
T013862,2025-09-22T04:44:00,V005,66.12,-0.369,normal,52.386287,4.920394,57.79
T013863,2025-09-22T04:44:30,V005,52.61,-0.756,normal,52.386509,4.920685,57.1
T013864,2025-09-22T04:45:00,V005,42.73,1.123,normal,52.386623,4.920783,59.81
T013865,2025-09-22T04:45:30,V005,62.98,-0.026,normal,52.386799,4.920924,63.6
T013866,2025-09-22T04:46:00,V005,76.13,2.294,hard_accel,52.386732,4.921067,61.81
T013867,2025-09-22T04:46:30,V005,46.59,-0.278,lane_change,52.38686,4.921061,62.56
T013868,2025-09-22T04:47:00,V005,41.9,-0.158,normal,52.386847,4.92118,63.75
T013869,2025-09-22T04:47:30,V005,59.38,-0.617,lane_change,52.386906,4.921377,68.12
T013870,2025-09-22T04:48:00,V005,51.43,0.402,normal,52.387024,4.92117,74.37
T013871,2025-09-22T04:48:30,V005,78.06,-0.246,normal,52.387093,4.921147,67.5
T013872,2025-09-22T04:49:00,V005,52.43,0.957,normal,52.387105,4.921404,62.0
T013873,2025-09-22T04:49:30,V005,50.08,-0.232,normal,52.387168,4.921227,61.7
T013874,2025-09-22T04:50:00,V005,59.85,0.211,normal,52.387303,4.921483,58.24
T013875,2025-09-22T04:50:30,V005,53.84,-0.513,normal,52.387332,4.921501,55.69
T013876,2025-09-22T04:51:00,V005,49.35,0.014,normal,52.387419,4.921597,51.29
T013877,2025-09-22T04:51:30,V005,67.96,-0.88,normal,52.387462,4.921763,52.18
T013878,2025-09-22T04:52:00,V005,68.36,-0.553,normal,52.387396,4.921893,51.14
T013879,2025-09-22T04:52:30,V005,68.63,0.664,normal,52.387605,4.921965,54.55
T013880,2025-09-22T04:53:00,V005,68.47,0.743,normal,52.387734,4.921999,53.99
T013881,2025-09-22T04:53:30,V005,81.77,0.068,normal,52.387745,4.922018,54.34
T013882,2025-09-22T04:54:00,V005,44.15,0.035,normal,52.387705,4.9219,59.17
T013883,2025-09-22T04:54:30,V005,55.2,0.458,normal,52.387701,4.922069,59.96
T013884,2025-09-22T23:00:00,V005,61.59,0.002,normal,52.370299,4.895409,0.37
T013885,2025-09-22T23:00:30,V005,45.93,0.506,normal,52.370353,4.895414,3.07
T013886,2025-09-22T23:01:00,V005,61.54,-0.048,normal,52.370426,4.895598,0.33
T013887,2025-09-22T23:01:30,V005,52.99,-0.079,normal,52.370508,4.895669,357.06
T013888,2025-09-22T23:02:00,V005,61.06,0.206,normal,52.370703,4.89566,358.16
T013889,2025-09-22T23:02:30,V005,42.02,0.155,normal,52.370695,4.895871,359.18
T013890,2025-09-22T23:03:00,V005,57.0,-0.071,normal,52.371009,4.895904,358.4
T013891,2025-09-22T23:03:30,V005,46.08,-0.653,normal,52.371017,4.895883,358.71
T013892,2025-09-22T23:04:00,V005,80.11,0.165,normal,52.371,4.89585,0.44
T013893,2025-09-22T23:04:30,V005,76.84,2.147,hard_accel,52.371033,4.896037,353.94
T013894,2025-09-22T23:05:00,V005,60.44,-0.759,normal,52.371142,4.896146,352.64
T013895,2025-09-22T23:05:30,V005,61.08,-0.529,normal,52.371093,4.896108,352.33
T013896,2025-09-22T23:06:00,V005,59.91,-0.367,normal,52.371253,4.896199,345.26
T013897,2025-09-22T23:06:30,V005,74.28,0.353,normal,52.371287,4.896276,344.06
T013898,2025-09-22T23:07:00,V005,32.42,-2.973,hard_brake,52.371105,4.896439,343.12
T013899,2025-09-22T23:07:30,V005,102.01,-0.559,normal,52.371255,4.896655,338.12
T013900,2025-09-22T23:08:00,V005,57.75,0.036,normal,52.371271,4.896634,344.63
T013901,2025-09-22T23:08:30,V005,12.62,-3.185,hard_brake,52.371267,4.896571,344.38
T013902,2025-09-22T23:09:00,V005,62.45,-0.217,normal,52.371393,4.896773,350.48
T013903,2025-09-22T23:09:30,V005,61.86,-0.372,normal,52.371433,4.896852,345.62
T013904,2025-09-22T23:10:00,V005,54.57,-0.429,normal,52.371402,4.896981,342.27
T013905,2025-09-22T23:10:30,V005,48.48,-0.78,normal,52.371397,4.897011,337.34
T013906,2025-09-22T23:11:00,V005,40.46,0.272,normal,52.371318,4.897041,339.07
T013907,2025-09-22T23:11:30,V005,52.51,1.119,normal,52.371384,4.896975,340.62
T013908,2025-09-22T23:12:00,V005,65.42,-0.067,normal,52.371512,4.897165,342.29
T013909,2025-09-22T23:12:30,V005,71.01,0.189,normal,52.371745,4.897246,338.56
T013910,2025-09-22T23:13:00,V005,82.65,0.137,normal,52.371643,4.897409,343.26
T013911,2025-09-22T23:13:30,V005,81.94,0.213,normal,52.371718,4.897543,348.18
T013912,2025-09-22T23:14:00,V005,45.5,-0.505,normal,52.371729,4.897562,352.31
T013913,2025-09-22T23:14:30,V005,43.99,-0.143,normal,52.371825,4.897726,349.23
T013914,2025-09-22T23:15:00,V005,50.5,-0.208,normal,52.371881,4.897849,353.84
T013915,2025-09-22T23:15:30,V005,62.15,0.311,normal,52.371809,4.897983,356.31
T013916,2025-09-22T23:16:00,V005,50.25,0.049,normal,52.371818,4.897874,355.82
T013917,2025-09-22T23:16:30,V005,58.43,0.476,normal,52.371898,4.897694,352.72
T013918,2025-09-22T23:17:00,V005,57.73,0.138,normal,52.371921,4.897565,352.39
T013919,2025-09-22T23:17:30,V005,65.03,0.583,normal,52.371789,4.897863,356.05
T013920,2025-09-22T23:18:00,V005,60.67,0.402,normal,52.371804,4.897872,357.97
T013921,2025-09-22T23:18:30,V005,69.36,-0.038,normal,52.371923,4.897815,356.06
T013922,2025-09-22T23:19:00,V005,56.48,-0.763,normal,52.372056,4.898065,356.19
T013923,2025-09-22T23:19:30,V005,71.38,0.285,normal,52.372202,4.898192,352.58
T013924,2025-09-22T23:20:00,V005,8.47,-3.451,hard_brake,52.372243,4.898157,352.69
T013925,2025-09-22T23:20:30,V005,55.21,0.021,normal,52.372235,4.898016,347.49
T013926,2025-09-22T23:21:00,V005,65.1,-0.058,normal,52.372324,4.898097,345.8
T013927,2025-09-22T23:21:30,V005,58.18,-0.102,lane_change,52.372358,4.898097,350.01
T013928,2025-09-22T23:22:00,V005,39.48,-0.08,normal,52.372272,4.898245,355.74
T013929,2025-09-22T23:22:30,V005,45.69,-0.022,normal,52.372223,4.898458,354.61
T013930,2025-09-22T23:23:00,V005,49.86,0.495,normal,52.372334,4.898632,356.44
T013931,2025-09-22T23:23:30,V005,47.67,-0.197,normal,52.372359,4.898645,6.78
T013932,2025-09-22T23:24:00,V005,60.16,0.263,normal,52.372308,4.898704,13.33
T013933,2025-09-22T23:24:30,V005,62.77,3.12,hard_accel,52.372277,4.898894,12.16
T013934,2025-09-22T23:25:00,V005,72.33,0.089,normal,52.372366,4.898894,8.57
T013935,2025-09-22T23:25:30,V005,51.04,0.614,lane_change,52.372232,4.898943,8.6
T013936,2025-09-22T23:26:00,V005,47.62,-0.635,normal,52.372274,4.899259,15.41
T013937,2025-09-22T23:26:30,V005,71.91,-0.681,normal,52.372371,4.899216,12.25
T013938,2025-09-22T23:27:00,V005,58.75,-0.386,normal,52.372517,4.89937,6.12
T013939,2025-09-22T23:27:30,V005,48.77,-0.247,normal,52.37257,4.899446,8.07
T013940,2025-09-22T23:28:00,V005,66.52,0.249,normal,52.37243,4.8995,8.73
T013941,2025-09-22T23:28:30,V005,49.15,-0.159,normal,52.372534,4.899565,9.41
T013942,2025-09-22T23:29:00,V005,65.4,-0.276,normal,52.372623,4.89942,9.34
T013943,2025-09-22T23:29:30,V005,55.24,0.694,lane_change,52.372818,4.899565,8.93
T013944,2025-09-22T23:30:00,V005,36.55,-0.122,normal,52.37302,4.899537,5.28
T013945,2025-09-22T23:30:30,V005,54.18,0.137,normal,52.373075,4.899616,6.62
T013946,2025-09-22T23:31:00,V005,86.49,-0.09,normal,52.373029,4.899615,6.74
T013947,2025-09-22T23:31:30,V005,80.84,0.885,normal,52.373136,4.899645,13.2
T013948,2025-09-22T23:32:00,V005,69.53,0.207,normal,52.373283,4.899635,12.4
T013949,2025-09-22T23:32:30,V005,80.39,0.329,normal,52.373342,4.89967,12.82
T013950,2025-09-22T23:33:00,V005,60.55,-0.239,normal,52.373372,4.89958,8.08
T013951,2025-09-22T23:33:30,V005,65.91,0.787,normal,52.373588,4.899905,4.54
T013952,2025-09-22T23:34:00,V005,59.22,0.328,normal,52.37355,4.899945,6.59
T013953,2025-09-22T23:34:30,V005,49.46,-0.451,normal,52.373554,4.900221,12.94
T013954,2025-09-22T23:35:00,V005,48.32,0.082,normal,52.373648,4.900245,13.82
T013955,2025-09-22T23:35:30,V005,68.45,0.825,normal,52.373673,4.900286,13.0
T013956,2025-09-22T23:36:00,V005,41.79,0.73,normal,52.373754,4.900238,7.71
T013957,2025-09-22T23:36:30,V005,53.75,-1.133,normal,52.373903,4.900412,8.2
T013958,2025-09-22T23:37:00,V005,70.38,-0.124,normal,52.373836,4.900369,12.23
T013959,2025-09-22T23:37:30,V005,81.02,-0.087,normal,52.373833,4.900319,10.26
T013960,2025-09-22T23:38:00,V005,71.82,-0.053,normal,52.374046,4.900393,8.3
T013961,2025-09-22T23:38:30,V005,49.46,-0.588,normal,52.374121,4.900464,5.19
T013962,2025-09-22T23:39:00,V005,61.61,0.043,normal,52.374162,4.900446,8.14
T013963,2025-09-22T23:39:30,V005,51.24,-0.324,normal,52.374166,4.900562,8.25
T013964,2025-09-22T23:40:00,V005,59.68,0.646,normal,52.374295,4.900374,7.17
T013965,2025-09-22T23:40:30,V005,72.56,-0.166,normal,52.37426,4.900368,9.26
T013966,2025-09-22T23:41:00,V005,46.36,-0.901,normal,52.374403,4.900269,7.17
T013967,2025-09-22T23:41:30,V005,57.34,0.561,normal,52.374404,4.900314,3.5
T013968,2025-09-22T23:42:00,V005,31.13,-0.538,normal,52.374368,4.90055,4.28
T013969,2025-09-22T23:42:30,V005,54.8,0.444,normal,52.374299,4.900374,3.63
T013970,2025-09-22T23:43:00,V005,61.1,-0.745,normal,52.374341,4.900492,3.84
T013971,2025-09-22T23:43:30,V005,49.16,-0.634,normal,52.374393,4.90051,8.27
T013972,2025-09-22T23:44:00,V005,37.46,-0.877,normal,52.37435,4.900499,10.08
T013973,2025-09-22T23:44:30,V005,61.79,2.983,hard_accel,52.37433,4.900664,6.53
T013974,2025-09-22T23:45:00,V005,43.23,0.751,lane_change,52.374179,4.900491,6.32
T013975,2025-09-22T23:45:30,V005,91.47,-0.848,normal,52.374191,4.900446,5.1
T013976,2025-09-22T23:46:00,V005,57.58,-0.466,normal,52.374488,4.900374,4.06
T013977,2025-09-22T23:46:30,V005,72.23,0.603,normal,52.374322,4.900233,0.44
T013978,2025-09-22T23:47:00,V005,47.05,0.741,normal,52.374406,4.90035,359.37
T013979,2025-09-22T23:47:30,V005,48.53,0.123,normal,52.374495,4.900414,357.1
T013980,2025-09-22T23:48:00,V005,44.35,-0.294,normal,52.374503,4.900538,355.84
T013981,2025-09-22T23:48:30,V005,62.9,0.219,normal,52.374567,4.900678,355.89
T013982,2025-09-22T23:49:00,V005,49.72,-0.022,normal,52.374543,4.900869,354.89
T013983,2025-09-22T23:49:30,V005,60.72,0.342,normal,52.374524,4.90098,349.84
T013984,2025-09-22T23:50:00,V005,59.49,-0.024,normal,52.374633,4.900996,348.24
T013985,2025-09-22T23:50:30,V005,80.41,1.946,hard_accel,52.374437,4.90112,346.41
T013986,2025-09-22T23:51:00,V005,51.93,-0.542,normal,52.374441,4.901155,348.36
T013987,2025-09-22T23:51:30,V005,54.99,-0.429,normal,52.374524,4.901341,349.32
T013988,2025-09-22T23:52:00,V005,85.09,0.094,normal,52.374549,4.90153,351.4
T013989,2025-09-22T23:52:30,V005,45.16,-0.505,normal,52.374715,4.901495,352.17
T013990,2025-09-22T23:53:00,V005,60.72,0.462,normal,52.374775,4.901376,352.44
T013991,2025-09-22T23:53:30,V005,60.96,-0.505,normal,52.374845,4.90135,352.32
T013992,2025-09-22T23:54:00,V005,54.14,-0.115,normal,52.37493,4.901583,355.68
T013993,2025-09-22T23:54:30,V005,41.79,-1.305,normal,52.374887,4.90191,359.99
T013994,2025-09-22T23:55:00,V005,49.02,-0.014,normal,52.374986,4.901774,1.2
T013995,2025-09-22T23:55:30,V005,53.75,0.216,normal,52.375208,4.901966,2.92
T013996,2025-09-22T23:56:00,V005,54.56,0.361,normal,52.375067,4.901943,359.44
T013997,2025-09-22T23:56:30,V005,47.93,0.072,normal,52.375019,4.901946,358.57
T013998,2025-09-22T23:57:00,V005,55.83,0.022,normal,52.375108,4.902165,358.11
T013999,2025-09-22T23:57:30,V005,62.55,-0.007,normal,52.375132,4.90228,356.55
T014000,2025-09-22T23:58:00,V005,43.51,-0.321,normal,52.375172,4.902475,1.86
T014001,2025-09-22T23:58:30,V005,58.29,0.13,normal,52.375243,4.902497,2.55
T014002,2025-09-22T23:59:00,V005,58.95,0.867,normal,52.375168,4.902701,2.01
T014003,2025-09-22T23:59:30,V005,57.64,0.446,normal,52.37514,4.902739,358.0
T014004,2025-09-23T00:00:00,V005,72.9,0.186,normal,52.375218,4.902813,0.09
T014005,2025-09-23T00:00:30,V005,73.34,-0.036,normal,52.375211,4.902951,1.61
T014006,2025-09-23T00:01:00,V005,65.74,0.018,normal,52.375119,4.902977,359.5
T014007,2025-09-23T00:01:30,V005,70.1,0.526,normal,52.375118,4.90329,357.95
T014008,2025-09-23T00:02:00,V005,65.78,0.445,normal,52.37519,4.903254,356.18
T014009,2025-09-23T00:02:30,V005,64.92,0.476,normal,52.375406,4.903412,356.96
T014010,2025-09-23T00:03:00,V005,47.55,0.873,normal,52.37542,4.903427,355.73
T014011,2025-09-23T00:03:30,V005,58.94,0.325,normal,52.375485,4.903596,352.45
T014012,2025-09-23T00:04:00,V005,76.41,0.859,normal,52.375422,4.903688,358.13
T014013,2025-09-23T00:04:30,V005,55.49,1.365,normal,52.375264,4.903856,358.78
T014014,2025-09-23T00:05:00,V005,58.15,-0.784,lane_change,52.375202,4.903816,354.94
T014015,2025-09-23T00:05:30,V005,72.9,0.023,normal,52.375236,4.903893,351.13
T014016,2025-09-23T00:06:00,V005,79.95,1.159,hard_accel,52.375352,4.903928,353.34
T014017,2025-09-23T00:06:30,V005,58.79,-0.029,normal,52.375331,4.903913,350.17
T014018,2025-09-23T00:07:00,V005,59.95,0.947,normal,52.375373,4.903938,348.17
T014019,2025-09-23T00:07:30,V005,55.68,0.767,normal,52.375462,4.903972,344.34
T014020,2025-09-23T00:08:00,V005,63.44,0.166,normal,52.375288,4.904052,342.19
T014021,2025-09-23T00:08:30,V005,54.13,0.21,normal,52.375417,4.904075,344.37
T014022,2025-09-23T00:09:00,V005,52.6,-0.301,normal,52.375382,4.90402,344.3
T014023,2025-09-23T00:09:30,V005,67.45,0.627,normal,52.375495,4.904195,342.39
T014024,2025-09-23T00:10:00,V005,49.48,-0.278,normal,52.375605,4.904251,337.53
T014025,2025-09-23T00:10:30,V005,77.87,0.33,normal,52.375775,4.904274,333.94
T014026,2025-09-23T00:11:00,V005,40.62,-0.314,normal,52.375851,4.904326,332.42
T014027,2025-09-23T00:11:30,V005,34.33,-0.322,lane_change,52.375942,4.904407,332.47
T014028,2025-09-23T00:12:00,V005,55.34,0.526,normal,52.376118,4.90429,333.87
T014029,2025-09-23T00:12:30,V005,63.42,-0.164,normal,52.376074,4.904016,330.25
T014030,2025-09-23T00:13:00,V005,42.13,0.129,normal,52.376143,4.904283,331.41
T014031,2025-09-23T00:13:30,V005,63.14,-0.188,normal,52.376193,4.904337,332.24
T014032,2025-09-21T06:00:00,V002,62.73,1.499,normal,52.370369,4.895231,3.18
T014033,2025-09-21T06:00:15,V002,35.92,-0.07,normal,52.370492,4.895464,4.05
T014034,2025-09-21T06:00:30,V002,61.23,1.011,normal,52.370584,4.895527,6.02
T014035,2025-09-21T06:00:45,V002,55.6,-0.7,normal,52.370576,4.895551,9.6
T014036,2025-09-21T06:01:00,V002,57.39,0.405,normal,52.3706,4.895461,9.85
T014037,2025-09-21T06:01:15,V002,81.0,-0.128,normal,52.370503,4.895393,10.61
T014038,2025-09-21T06:01:30,V002,39.99,-0.787,lane_change,52.370492,4.895381,13.49
T014039,2025-09-21T06:01:45,V002,83.69,-0.004,normal,52.370589,4.895674,18.67
T014040,2025-09-21T06:02:00,V002,29.66,-0.452,normal,52.370661,4.896034,21.04
T014041,2025-09-21T06:02:15,V002,56.2,0.482,normal,52.370662,4.896063,26.68
T014042,2025-09-21T06:02:30,V002,66.46,-0.251,normal,52.370731,4.896283,31.61
T014043,2025-09-21T06:02:45,V002,46.5,-0.536,normal,52.370845,4.896436,26.62
T014044,2025-09-21T06:03:00,V002,63.3,0.43,normal,52.370811,4.896443,29.37
T014045,2025-09-21T06:03:15,V002,51.04,0.907,normal,52.371014,4.896395,27.22
T014046,2025-09-21T06:03:30,V002,62.81,-0.09,normal,52.37106,4.896516,31.08
T014047,2025-09-21T06:03:45,V002,58.03,-0.006,normal,52.371131,4.896425,35.02
T014048,2025-09-21T06:04:00,V002,57.94,-0.183,normal,52.371161,4.896777,37.59
T014049,2025-09-21T06:04:15,V002,77.86,-0.487,normal,52.371232,4.896885,33.02
T014050,2025-09-21T06:04:30,V002,72.13,-0.01,normal,52.37109,4.897087,34.0
T014051,2025-09-21T06:04:45,V002,52.76,0.1,normal,52.371109,4.897135,37.79
T014052,2025-09-21T06:05:00,V002,67.67,-0.815,normal,52.371078,4.897379,38.74
T014053,2025-09-21T06:05:15,V002,61.99,-0.794,normal,52.371159,4.897598,39.43
T014054,2025-09-21T06:05:30,V002,50.09,-0.511,normal,52.3712,4.897715,37.59
T014055,2025-09-21T06:05:45,V002,55.7,-0.516,normal,52.371159,4.897567,38.48
T014056,2025-09-21T06:06:00,V002,70.64,-0.383,normal,52.371142,4.897495,36.11
T014057,2025-09-21T06:06:15,V002,48.9,0.959,normal,52.371145,4.897632,37.82
T014058,2025-09-21T06:06:30,V002,55.4,0.193,normal,52.371232,4.89785,36.86
T014059,2025-09-21T06:06:45,V002,70.58,-0.103,normal,52.37134,4.898008,32.04
T014060,2025-09-21T06:07:00,V002,78.15,1.453,hard_accel,52.371279,4.898162,27.69
T014061,2025-09-21T06:07:15,V002,61.96,-0.021,normal,52.371439,4.898354,27.66
T014062,2025-09-21T06:07:30,V002,51.17,-0.168,normal,52.371533,4.898472,26.21
T014063,2025-09-21T06:07:45,V002,66.01,-0.046,normal,52.371547,4.898609,28.48
T014064,2025-09-21T06:08:00,V002,39.25,-0.318,normal,52.37155,4.898874,28.84
T014065,2025-09-21T06:08:15,V002,46.96,-0.231,normal,52.371636,4.898942,33.36
T014066,2025-09-21T06:08:30,V002,76.0,-0.085,normal,52.371767,4.899206,38.87
T014067,2025-09-21T06:08:45,V002,75.08,0.046,normal,52.371981,4.899021,41.33
T014068,2025-09-21T06:09:00,V002,50.81,-0.07,normal,52.372052,4.899068,43.36
T014069,2025-09-21T06:09:15,V002,43.99,-0.477,normal,52.37224,4.899081,39.65
T014070,2025-09-21T06:09:30,V002,44.37,0.501,normal,52.372401,4.899249,39.31
T014071,2025-09-21T06:09:45,V002,51.79,-0.174,normal,52.37255,4.899223,38.68
T014072,2025-09-21T06:10:00,V002,61.95,-0.448,normal,52.372619,4.899207,39.35
T014073,2025-09-21T06:10:15,V002,49.66,1.286,normal,52.372692,4.899146,39.28
T014074,2025-09-21T06:10:30,V002,55.57,-1.182,normal,52.372827,4.899286,39.51
T014075,2025-09-21T06:10:45,V002,67.14,1.903,hard_accel,52.372849,4.899404,39.77
T014076,2025-09-21T06:11:00,V002,69.33,-0.165,normal,52.373071,4.899564,40.34
T014077,2025-09-21T06:11:15,V002,49.61,0.721,normal,52.373202,4.899581,43.68
T014078,2025-09-21T06:11:30,V002,59.19,0.656,normal,52.373116,4.899694,45.7
T014079,2025-09-21T06:11:45,V002,85.74,0.223,normal,52.373107,4.899682,44.22
T014080,2025-09-21T06:12:00,V002,67.4,1.44,hard_accel,52.373235,4.899788,40.49
T014081,2025-09-21T06:12:15,V002,58.57,-0.503,normal,52.373427,4.900027,36.97
T014082,2025-09-21T06:12:30,V002,56.11,0.576,normal,52.373624,4.900081,35.91
T014083,2025-09-21T06:12:45,V002,60.71,-0.143,normal,52.373687,4.900099,40.72
T014084,2025-09-21T06:13:00,V002,60.08,0.654,normal,52.373758,4.900153,41.9
T014085,2025-09-21T06:13:15,V002,64.53,0.088,normal,52.373837,4.900265,44.45
T014086,2025-09-21T06:13:30,V002,78.03,-0.259,normal,52.374018,4.900413,41.66
T014087,2025-09-21T06:13:45,V002,54.51,0.326,normal,52.373976,4.900476,40.32
T014088,2025-09-21T06:14:00,V002,55.26,-0.089,normal,52.374108,4.900528,41.93
T014089,2025-09-21T06:14:15,V002,79.02,-0.182,normal,52.374339,4.900711,42.08
T014090,2025-09-21T06:14:30,V002,54.12,-0.063,normal,52.374478,4.900742,44.81
